filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
B15A2498.JPG,793889,"{}",6,0,"{""name"":""rect"",""x"":1097,""y"":729,""width"":213,""height"":204}","{""name"":""insu""}"
B15A2498.JPG,793889,"{}",6,1,"{""name"":""rect"",""x"":1390,""y"":678,""width"":275,""height"":180}","{""name"":""insu""}"
B15A2498.JPG,793889,"{}",6,2,"{""name"":""rect"",""x"":2,""y"":661,""width"":153,""height"":199}","{""name"":""insu""}"
B15A2498.JPG,793889,"{}",6,3,"{""name"":""rect"",""x"":229,""y"":632,""width"":272,""height"":161}","{""name"":""insu""}"
B15A2498.JPG,793889,"{}",6,4,"{""name"":""rect"",""x"":430,""y"":2,""width"":239,""height"":102}","{""name"":""insu""}"
B15A2498.JPG,793889,"{}",6,5,"{""name"":""rect"",""x"":847,""y"":-2,""width"":231,""height"":54}","{""name"":""insu""}"
B15A2503.JPG,766407,"{}",3,0,"{""name"":""rect"",""x"":1277,""y"":462,""width"":183,""height"":172}","{""name"":""insu""}"
B15A2503.JPG,766407,"{}",3,1,"{""name"":""rect"",""x"":1360,""y"":723,""width"":274,""height"":177}","{""name"":""insu""}"
B15A2503.JPG,766407,"{}",3,2,"{""name"":""rect"",""x"":995,""y"":766,""width"":226,""height"":197}","{""name"":""insu""}"
B15A2521.JPG,1041694,"{}",2,0,"{""name"":""rect"",""x"":1366,""y"":548,""width"":210,""height"":221}","{""name"":""insu""}"
B15A2521.JPG,1041694,"{}",2,1,"{""name"":""rect"",""x"":826,""y"":2,""width"":170,""height"":81}","{""name"":""insu""}"
B15C0009.JPG,1789019,"{}",0,0,"{}","{}"
B15C0019.JPG,1092388,"{}",3,0,"{""name"":""rect"",""x"":1041,""y"":699,""width"":159,""height"":154}","{""name"":""insu""}"
B15C0019.JPG,1092388,"{}",3,1,"{""name"":""rect"",""x"":1279,""y"":199,""width"":167,""height"":162}","{""name"":""insu""}"
B15C0019.JPG,1092388,"{}",3,2,"{""name"":""rect"",""x"":1622,""y"":1037,""width"":154,""height"":175}","{""name"":""insu""}"
B15C0072.JPG,984798,"{}",3,0,"{""name"":""rect"",""x"":1623,""y"":148,""width"":121,""height"":223}","{""name"":""insu""}"
B15C0072.JPG,984798,"{}",3,1,"{""name"":""rect"",""x"":494,""y"":111,""width"":113,""height"":210}","{""name"":""insu""}"
B15C0072.JPG,984798,"{}",3,2,"{""name"":""rect"",""x"":659,""y"":760,""width"":116,""height"":217}","{""name"":""insu""}"
B15C0076.JPG,729878,"{}",1,0,"{""name"":""rect"",""x"":1010,""y"":693,""width"":258,""height"":546}","{""name"":""insu""}"
B15C0081.JPG,752877,"{}",1,0,"{""name"":""rect"",""x"":1033,""y"":591,""width"":250,""height"":502}","{""name"":""insu""}"
B15C0084.JPG,860224,"{}",1,0,"{""name"":""rect"",""x"":1002,""y"":443,""width"":258,""height"":553}","{""name"":""insu""}"
B15C0131.JPG,1092980,"{}",2,0,"{""name"":""rect"",""x"":1323,""y"":3,""width"":100,""height"":119}","{""name"":""insu""}"
B15C0131.JPG,1092980,"{}",2,1,"{""name"":""rect"",""x"":755,""y"":2,""width"":83,""height"":84}","{""name"":""insu""}"
B15C0135.JPG,745257,"{}",0,0,"{}","{}"
B15C0138.JPG,804953,"{}",1,0,"{""name"":""rect"",""x"":1135,""y"":628,""width"":247,""height"":519}","{""name"":""insu""}"
B15C0141.JPG,713495,"{}",1,0,"{""name"":""rect"",""x"":1102,""y"":519,""width"":255,""height"":532}","{""name"":""insu""}"
B15C0156.JPG,1248806,"{}",3,0,"{""name"":""rect"",""x"":1436,""y"":602,""width"":107,""height"":196}","{""name"":""insu""}"
B15C0156.JPG,1248806,"{}",3,1,"{""name"":""rect"",""x"":645,""y"":10,""width"":97,""height"":186}","{""name"":""insu""}"
B15C0156.JPG,1248806,"{}",3,2,"{""name"":""rect"",""x"":785,""y"":576,""width"":104,""height"":191}","{""name"":""insu""}"
B15C0160.JPG,730937,"{}",0,0,"{}","{}"
B15C0164.JPG,817833,"{}",1,0,"{""name"":""rect"",""x"":1000,""y"":718,""width"":298,""height"":626}","{""name"":""insu""}"
B15C0171.JPG,761824,"{}",1,0,"{""name"":""rect"",""x"":889,""y"":753,""width"":330,""height"":723}","{""name"":""insu""}"
B15C0179.JPG,1305580,"{}",0,0,"{}","{}"
B15C0186.JPG,784506,"{}",1,0,"{""name"":""rect"",""x"":734,""y"":911,""width"":108,""height"":196}","{""name"":""insu""}"
B15C0190.JPG,753673,"{}",0,0,"{}","{}"
B15C0200.JPG,805583,"{}",1,0,"{""name"":""rect"",""x"":1051,""y"":669,""width"":295,""height"":592}","{""name"":""insu""}"
B15C0206.JPG,1325111,"{}",0,0,"{}","{}"
B15C0210.JPG,743260,"{}",0,0,"{}","{}"
B15C0222.JPG,792691,"{}",1,0,"{""name"":""rect"",""x"":1002,""y"":1063,""width"":330,""height"":433}","{""name"":""insu""}"
B15C0227.JPG,1310945,"{}",0,0,"{}","{}"
B15C0233.JPG,1471292,"{}",4,0,"{""name"":""rect"",""x"":1247,""y"":45,""width"":153,""height"":111}","{""name"":""insu""}"
B15C0233.JPG,1471292,"{}",4,1,"{""name"":""rect"",""x"":1433,""y"":3,""width"":76,""height"":81}","{""name"":""insu""}"
B15C0233.JPG,1471292,"{}",4,2,"{""name"":""rect"",""x"":664,""y"":46,""width"":148,""height"":102}","{""name"":""insu""}"
B15C0233.JPG,1471292,"{}",4,3,"{""name"":""rect"",""x"":860,""y"":3,""width"":83,""height"":78}","{""name"":""insu""}"
B15C0239.JPG,880125,"{}",3,0,"{""name"":""rect"",""x"":1014,""y"":553,""width"":357,""height"":268}","{""name"":""insu""}"
B15C0239.JPG,880125,"{}",3,1,"{""name"":""rect"",""x"":119,""y"":366,""width"":185,""height"":178}","{""name"":""insu""}"
B15C0239.JPG,880125,"{}",3,2,"{""name"":""rect"",""x"":1556,""y"":360,""width"":194,""height"":231}","{""name"":""insu""}"
B15C0243.JPG,769592,"{}",2,0,"{""name"":""rect"",""x"":1072,""y"":658,""width"":381,""height"":237}","{""name"":""insu""}"
B15C0243.JPG,769592,"{}",2,1,"{""name"":""rect"",""x"":1718,""y"":554,""width"":193,""height"":217}","{""name"":""insu""}"
B15C0268.JPG,865169,"{}",3,0,"{""name"":""rect"",""x"":1503,""y"":1078,""width"":139,""height"":260}","{""name"":""insu""}"
B15C0268.JPG,865169,"{}",3,1,"{""name"":""rect"",""x"":570,""y"":296,""width"":134,""height"":245}","{""name"":""insu""}"
B15C0268.JPG,865169,"{}",3,2,"{""name"":""rect"",""x"":748,""y"":1040,""width"":132,""height"":258}","{""name"":""insu""}"
B15C0273.JPG,771598,"{}",0,0,"{}","{}"
B15C0280.JPG,777843,"{}",1,0,"{""name"":""rect"",""x"":998,""y"":669,""width"":250,""height"":540}","{""name"":""insu""}"
B15C0283.JPG,856799,"{}",3,0,"{""name"":""rect"",""x"":1011,""y"":624,""width"":263,""height"":546}","{""name"":""insu""}"
B15C0283.JPG,856799,"{}",3,1,"{""name"":""rect"",""x"":288,""y"":49,""width"":86,""height"":88}","{""name"":""insu""}"
B15C0283.JPG,856799,"{}",3,2,"{""name"":""rect"",""x"":669,""y"":39,""width"":86,""height"":76}","{""name"":""insu""}"
B15C0293.JPG,1052649,"{}",0,0,"{}","{}"
B15C0301.JPG,881231,"{}",1,0,"{""name"":""rect"",""x"":1096,""y"":658,""width"":237,""height"":486}","{""name"":""insu""}"
B15C0342.JPG,1073910,"{}",3,0,"{""name"":""rect"",""x"":1498,""y"":1340,""width"":96,""height"":156}","{""name"":""insu""}"
B15C0342.JPG,1073910,"{}",3,1,"{""name"":""rect"",""x"":745,""y"":774,""width"":89,""height"":172}","{""name"":""insu""}"
B15C0342.JPG,1073910,"{}",3,2,"{""name"":""rect"",""x"":889,""y"":1306,""width"":89,""height"":174}","{""name"":""insu""}"
B15C0348.JPG,854969,"{}",1,0,"{""name"":""rect"",""x"":1175,""y"":900,""width"":185,""height"":403}","{""name"":""insu""}"
B15C0352.JPG,776486,"{}",1,0,"{""name"":""rect"",""x"":1123,""y"":559,""width"":196,""height"":417}","{""name"":""insu""}"
B15C0451.JPG,1343118,"{}",0,0,"{}","{}"
B15C0456.JPG,1384583,"{}",3,0,"{""name"":""rect"",""x"":1361,""y"":763,""width"":100,""height"":185}","{""name"":""insu""}"
B15C0456.JPG,1384583,"{}",3,1,"{""name"":""rect"",""x"":782,""y"":105,""width"":88,""height"":172}","{""name"":""insu""}"
B15C0456.JPG,1384583,"{}",3,2,"{""name"":""rect"",""x"":895,""y"":599,""width"":88,""height"":178}","{""name"":""insu""}"
B15C0463.JPG,867141,"{}",2,0,"{""name"":""rect"",""x"":0,""y"":180,""width"":150,""height"":414}","{""name"":""insu""}"
B15C0463.JPG,867141,"{}",2,1,"{""name"":""rect"",""x"":1119,""y"":613,""width"":201,""height"":424}","{""name"":""insu""}"
B15C0471.JPG,928433,"{}",2,0,"{""name"":""rect"",""x"":1061,""y"":513,""width"":186,""height"":401}","{""name"":""insu""}"
B15C0471.JPG,928433,"{}",2,1,"{""name"":""rect"",""x"":2074,""y"":946,""width"":174,""height"":419}","{""name"":""insu""}"
B15C0506.JPG,1404914,"{}",3,0,"{""name"":""rect"",""x"":1330,""y"":616,""width"":83,""height"":151}","{""name"":""insu""}"
B15C0506.JPG,1404914,"{}",3,1,"{""name"":""rect"",""x"":799,""y"":67,""width"":81,""height"":142}","{""name"":""insu""}"
B15C0506.JPG,1404914,"{}",3,2,"{""name"":""rect"",""x"":900,""y"":482,""width"":78,""height"":148}","{""name"":""insu""}"
B15C0513.JPG,904399,"{}",2,0,"{""name"":""rect"",""x"":1037,""y"":627,""width"":202,""height"":385}","{""name"":""insu""}"
B15C0513.JPG,904399,"{}",2,1,"{""name"":""rect"",""x"":2,""y"":272,""width"":70,""height"":349}","{""name"":""insu""}"
B15C0519.JPG,851428,"{}",1,0,"{""name"":""rect"",""x"":1073,""y"":793,""width"":174,""height"":361}","{""name"":""insu""}"
B15C0522.JPG,908385,"{}",1,0,"{""name"":""rect"",""x"":1129,""y"":605,""width"":185,""height"":403}","{""name"":""insu""}"
B15C0530.JPG,1623454,"{}",0,0,"{}","{}"
B15C0531.JPG,1526380,"{}",2,0,"{""name"":""rect"",""x"":1390,""y"":287,""width"":78,""height"":156}","{""name"":""insu""}"
B15C0531.JPG,1526380,"{}",2,1,"{""name"":""rect"",""x"":842,""y"":169,""width"":73,""height"":150}","{""name"":""insu""}"
B15C0636.JPG,1041769,"{}",3,0,"{""name"":""rect"",""x"":1116,""y"":24,""width"":169,""height"":111}","{""name"":""insu""}"
B15C0636.JPG,1041769,"{}",3,1,"{""name"":""rect"",""x"":1521,""y"":2,""width"":161,""height"":48}","{""name"":""insu""}"
B15C0636.JPG,1041769,"{}",3,2,"{""name"":""rect"",""x"":604,""y"":3,""width"":158,""height"":108}","{""name"":""insu""}"
B15C0640.JPG,831345,"{}",2,0,"{""name"":""rect"",""x"":104,""y"":384,""width"":357,""height"":164}","{""name"":""insu""}"
B15C0640.JPG,831345,"{}",2,1,"{""name"":""rect"",""x"":376,""y"":1330,""width"":143,""height"":140}","{""name"":""insu""}"
B15C0657.JPG,925967,"{}",4,0,"{""name"":""rect"",""x"":0,""y"":664,""width"":111,""height"":178}","{""name"":""insu""}"
B15C0657.JPG,925967,"{}",4,1,"{""name"":""rect"",""x"":1307,""y"":250,""width"":379,""height"":207}","{""name"":""insu""}"
B15C0657.JPG,925967,"{}",4,2,"{""name"":""rect"",""x"":158,""y"":258,""width"":355,""height"":220}","{""name"":""insu""}"
B15C0657.JPG,925967,"{}",4,3,"{""name"":""rect"",""x"":946,""y"":661,""width"":404,""height"":218}","{""name"":""insu""}"
B15C0664.JPG,1580385,"{}",0,0,"{}","{}"
B15C0675.JPG,829407,"{}",1,0,"{""name"":""rect"",""x"":1030,""y"":705,""width"":218,""height"":409}","{""name"":""insu""}"
B15C0680.JPG,731889,"{}",1,0,"{""name"":""rect"",""x"":1037,""y"":689,""width"":185,""height"":419}","{""name"":""insu""}"
B15C0690.JPG,1287593,"{}",2,0,"{""name"":""rect"",""x"":1422,""y"":104,""width"":88,""height"":156}","{""name"":""insu""}"
B15C0690.JPG,1287593,"{}",2,1,"{""name"":""rect"",""x"":753,""y"":61,""width"":86,""height"":162}","{""name"":""insu""}"
B15C0698.JPG,836424,"{}",1,0,"{""name"":""rect"",""x"":1226,""y"":938,""width"":212,""height"":465}","{""name"":""insu""}"
B15C0702.JPG,785676,"{}",1,0,"{""name"":""rect"",""x"":1036,""y"":725,""width"":193,""height"":435}","{""name"":""insu""}"
B15C0722.JPG,760887,"{}",0,0,"{}","{}"
B15C0725.JPG,814011,"{}",4,0,"{""name"":""rect"",""x"":1051,""y"":731,""width"":306,""height"":223}","{""name"":""insu""}"
B15C0725.JPG,814011,"{}",4,1,"{""name"":""rect"",""x"":1739,""y"":581,""width"":304,""height"":182}","{""name"":""insu""}"
B15C0725.JPG,814011,"{}",4,2,"{""name"":""rect"",""x"":2,""y"":696,""width"":137,""height"":205}","{""name"":""insu""}"
B15C0725.JPG,814011,"{}",4,3,"{""name"":""rect"",""x"":572,""y"":554,""width"":239,""height"":96}","{""name"":""insu""}"
B15C0727.JPG,751738,"{}",2,0,"{""name"":""rect"",""x"":1068,""y"":508,""width"":393,""height"":239}","{""name"":""insu""}"
B15C0727.JPG,751738,"{}",2,1,"{""name"":""rect"",""x"":2054,""y"":409,""width"":193,""height"":81}","{""name"":""insu""}"
B15D0005.JPG,1632948,"{}",0,0,"{}","{}"
B15D0007.JPG,1305031,"{}",3,0,"{""name"":""rect"",""x"":1325,""y"":838,""width"":70,""height"":126}","{""name"":""insu""}"
B15D0007.JPG,1305031,"{}",3,1,"{""name"":""rect"",""x"":830,""y"":449,""width"":64,""height"":127}","{""name"":""insu""}"
B15D0007.JPG,1305031,"{}",3,2,"{""name"":""rect"",""x"":917,""y"":780,""width"":73,""height"":127}","{""name"":""insu""}"
B15D0011.JPG,861915,"{}",0,0,"{}","{}"
B15D0021.JPG,879341,"{}",1,0,"{""name"":""rect"",""x"":1027,""y"":613,""width"":177,""height"":358}","{""name"":""insu""}"
B15D0066.JPG,1090993,"{}",9,0,"{""name"":""rect"",""x"":1119,""y"":1247,""width"":280,""height"":137}","{""name"":""insu""}"
B15D0066.JPG,1090993,"{}",9,1,"{""name"":""rect"",""x"":1371,""y"":1062,""width"":162,""height"":164}","{""name"":""insu""}"
B15D0066.JPG,1090993,"{}",9,2,"{""name"":""rect"",""x"":150,""y"":613,""width"":263,""height"":189}","{""name"":""insu""}"
B15D0066.JPG,1090993,"{}",9,3,"{""name"":""rect"",""x"":1631,""y"":619,""width"":253,""height"":154}","{""name"":""insu""}"
B15D0066.JPG,1090993,"{}",9,4,"{""name"":""rect"",""x"":260,""y"":1451,""width"":253,""height"":48}","{""name"":""insu""}"
B15D0066.JPG,1090993,"{}",9,5,"{""name"":""rect"",""x"":473,""y"":333,""width"":158,""height"":156}","{""name"":""insu""}"
B15D0066.JPG,1090993,"{}",9,6,"{""name"":""rect"",""x"":651,""y"":1342,""width"":298,""height"":146}","{""name"":""insu""}"
B15D0066.JPG,1090993,"{}",9,7,"{""name"":""rect"",""x"":685,""y"":339,""width"":158,""height"":172}","{""name"":""insu""}"
B15D0066.JPG,1090993,"{}",9,8,"{""name"":""rect"",""x"":925,""y"":760,""width"":296,""height"":197}","{""name"":""insu""}"
B15D0069.JPG,1189238,"{}",7,0,"{""name"":""rect"",""x"":1068,""y"":156,""width"":271,""height"":172}","{""name"":""insu""}"
B15D0069.JPG,1189238,"{}",7,1,"{""name"":""rect"",""x"":1256,""y"":582,""width"":253,""height"":134}","{""name"":""insu""}"
B15D0069.JPG,1189238,"{}",7,2,"{""name"":""rect"",""x"":1492,""y"":417,""width"":150,""height"":140}","{""name"":""insu""}"
B15D0069.JPG,1189238,"{}",7,3,"{""name"":""rect"",""x"":1736,""y"":11,""width"":234,""height"":143}","{""name"":""insu""}"
B15D0069.JPG,1189238,"{}",7,4,"{""name"":""rect"",""x"":373,""y"":37,""width"":242,""height"":162}","{""name"":""insu""}"
B15D0069.JPG,1189238,"{}",7,5,"{""name"":""rect"",""x"":498,""y"":785,""width"":285,""height"":150}","{""name"":""insu""}"
B15D0069.JPG,1189238,"{}",7,6,"{""name"":""rect"",""x"":849,""y"":678,""width"":264,""height"":135}","{""name"":""insu""}"
B15D0097.JPG,1069909,"{}",3,0,"{""name"":""rect"",""x"":1495,""y"":1078,""width"":108,""height"":215}","{""name"":""insu""}"
B15D0097.JPG,1069909,"{}",3,1,"{""name"":""rect"",""x"":686,""y"":476,""width"":102,""height"":199}","{""name"":""insu""}"
B15D0097.JPG,1069909,"{}",3,2,"{""name"":""rect"",""x"":834,""y"":1018,""width"":107,""height"":199}","{""name"":""insu""}"
B15D0100.JPG,808333,"{}",0,0,"{}","{}"
B15D0123.JPG,1137110,"{}",3,0,"{""name"":""rect"",""x"":1465,""y"":760,""width"":107,""height"":207}","{""name"":""insu""}"
B15D0123.JPG,1137110,"{}",3,1,"{""name"":""rect"",""x"":621,""y"":110,""width"":100,""height"":199}","{""name"":""insu""}"
B15D0123.JPG,1137110,"{}",3,2,"{""name"":""rect"",""x"":774,""y"":705,""width"":113,""height"":196}","{""name"":""insu""}"
B15D0134.JPG,752297,"{}",1,0,"{""name"":""rect"",""x"":1091,""y"":600,""width"":210,""height"":424}","{""name"":""insu""}"
B15D0140.JPG,902607,"{}",1,0,"{""name"":""rect"",""x"":967,""y"":326,""width"":223,""height"":419}","{""name"":""insu""}"
B15D0147.JPG,1444064,"{}",0,0,"{}","{}"
B15D0153.JPG,774641,"{}",0,0,"{}","{}"
B15D0156.JPG,827764,"{}",7,0,"{""name"":""rect"",""x"":145,""y"":1279,""width"":86,""height"":73}","{""name"":""insu""}"
B15D0156.JPG,827764,"{}",7,1,"{""name"":""rect"",""x"":1758,""y"":486,""width"":322,""height"":183}","{""name"":""insu""}"
B15D0156.JPG,827764,"{}",7,2,"{""name"":""rect"",""x"":3,""y"":522,""width"":220,""height"":213}","{""name"":""insu""}"
B15D0156.JPG,827764,"{}",7,3,"{""name"":""rect"",""x"":349,""y"":1245,""width"":76,""height"":76}","{""name"":""insu""}"
B15D0156.JPG,827764,"{}",7,4,"{""name"":""rect"",""x"":594,""y"":1201,""width"":83,""height"":78}","{""name"":""insu""}"
B15D0156.JPG,827764,"{}",7,5,"{""name"":""rect"",""x"":696,""y"":422,""width"":189,""height"":73}","{""name"":""insu""}"
B15D0156.JPG,827764,"{}",7,6,"{""name"":""rect"",""x"":994,""y"":592,""width"":336,""height"":232}","{""name"":""insu""}"
B15D0187.JPG,807491,"{}",0,0,"{}","{}"
B15D0193.JPG,799778,"{}",1,0,"{""name"":""rect"",""x"":1027,""y"":702,""width"":212,""height"":447}","{""name"":""insu""}"
B15D0251.JPG,1262052,"{}",0,0,"{}","{}"
B15D0291.JPG,1011940,"{}",6,0,"{""name"":""rect"",""x"":1158,""y"":884,""width"":162,""height"":111}","{""name"":""insu""}"
B15D0291.JPG,1011940,"{}",6,1,"{""name"":""rect"",""x"":1508,""y"":852,""width"":148,""height"":132}","{""name"":""insu""}"
B15D0291.JPG,1011940,"{}",6,2,"{""name"":""rect"",""x"":342,""y"":425,""width"":159,""height"":111}","{""name"":""insu""}"
B15D0291.JPG,1011940,"{}",6,3,"{""name"":""rect"",""x"":452,""y"":822,""width"":143,""height"":115}","{""name"":""insu""}"
B15D0291.JPG,1011940,"{}",6,4,"{""name"":""rect"",""x"":725,""y"":438,""width"":142,""height"":102}","{""name"":""insu""}"
B15D0291.JPG,1011940,"{}",6,5,"{""name"":""rect"",""x"":809,""y"":822,""width"":162,""height"":99}","{""name"":""insu""}"
B15D0298.JPG,969511,"{}",4,0,"{""name"":""rect"",""x"":2,""y"":645,""width"":89,""height"":164}","{""name"":""insu""}"
B15D0298.JPG,969511,"{}",4,1,"{""name"":""rect"",""x"":2005,""y"":839,""width"":242,""height"":215}","{""name"":""insu""}"
B15D0298.JPG,969511,"{}",4,2,"{""name"":""rect"",""x"":817,""y"":693,""width"":232,""height"":111}","{""name"":""insu""}"
B15D0298.JPG,969511,"{}",4,3,"{""name"":""rect"",""x"":978,""y"":909,""width"":349,""height"":215}","{""name"":""insu""}"
B15D0301.JPG,750720,"{}",2,0,"{""name"":""rect"",""x"":1068,""y"":688,""width"":339,""height"":188}","{""name"":""insu""}"
B15D0301.JPG,750720,"{}",2,1,"{""name"":""rect"",""x"":2135,""y"":745,""width"":113,""height"":126}","{""name"":""insu""}"
B15D0316.JPG,959158,"{}",2,0,"{""name"":""rect"",""x"":1626,""y"":1040,""width"":115,""height"":174}","{""name"":""insu""}"
B15D0316.JPG,959158,"{}",2,1,"{""name"":""rect"",""x"":1740,""y"":236,""width"":322,""height"":174}","{""name"":""insu""}"
B15D0370.JPG,930871,"{}",3,0,"{""name"":""rect"",""x"":1384,""y"":992,""width"":113,""height"":215}","{""name"":""insu""}"
B15D0370.JPG,930871,"{}",3,1,"{""name"":""rect"",""x"":412,""y"":242,""width"":104,""height"":204}","{""name"":""insu""}"
B15D0370.JPG,930871,"{}",3,2,"{""name"":""rect"",""x"":667,""y"":887,""width"":105,""height"":207}","{""name"":""insu""}"
B15D0396.JPG,1007469,"{}",3,0,"{""name"":""rect"",""x"":1478,""y"":654,""width"":118,""height"":229}","{""name"":""insu""}"
B15D0396.JPG,1007469,"{}",3,1,"{""name"":""rect"",""x"":319,""y"":3,""width"":110,""height"":139}","{""name"":""insu""}"
B15D0396.JPG,1007469,"{}",3,2,"{""name"":""rect"",""x"":627,""y"":607,""width"":118,""height"":229}","{""name"":""insu""}"
B15D0408.JPG,934093,"{}",3,0,"{""name"":""rect"",""x"":1064,""y"":715,""width"":142,""height"":295}","{""name"":""insu""}"
B15D0408.JPG,934093,"{}",3,1,"{""name"":""rect"",""x"":2164,""y"":748,""width"":84,""height"":306}","{""name"":""insu""}"
B15D0408.JPG,934093,"{}",3,2,"{""name"":""rect"",""x"":680,""y"":1,""width"":126,""height"":119}","{""name"":""insu""}"
B15D0419.JPG,1376202,"{}",3,0,"{""name"":""rect"",""x"":1343,""y"":1032,""width"":88,""height"":183}","{""name"":""insu""}"
B15D0419.JPG,1376202,"{}",3,1,"{""name"":""rect"",""x"":564,""y"":435,""width"":92,""height"":164}","{""name"":""insu""}"
B15D0419.JPG,1376202,"{}",3,2,"{""name"":""rect"",""x"":780,""y"":962,""width"":96,""height"":170}","{""name"":""insu""}"
B15D0422.JPG,1104187,"{}",3,0,"{""name"":""rect"",""x"":288,""y"":1239,""width"":96,""height"":178}","{""name"":""insu""}"
B15D0422.JPG,1104187,"{}",3,1,"{""name"":""rect"",""x"":75,""y"":705,""width"":88,""height"":183}","{""name"":""insu""}"
B15D0422.JPG,1104187,"{}",3,2,"{""name"":""rect"",""x"":837,""y"":1310,""width"":96,""height"":183}","{""name"":""insu""}"
B15D0428.JPG,1353738,"{}",3,0,"{""name"":""rect"",""x"":1462,""y"":814,""width"":94,""height"":186}","{""name"":""insu""}"
B15D0428.JPG,1353738,"{}",3,1,"{""name"":""rect"",""x"":705,""y"":213,""width"":99,""height"":167}","{""name"":""insu""}"
B15D0428.JPG,1353738,"{}",3,2,"{""name"":""rect"",""x"":916,""y"":736,""width"":92,""height"":177}","{""name"":""insu""}"
B15D0537.JPG,1446767,"{}",0,0,"{}","{}"
B15D0551.JPG,1402696,"{}",0,0,"{}","{}"
B15D0590.JPG,987743,"{}",3,0,"{""name"":""rect"",""x"":1272,""y"":1123,""width"":105,""height"":186}","{""name"":""insu""}"
B15D0590.JPG,987743,"{}",3,1,"{""name"":""rect"",""x"":1288,""y"":615,""width"":89,""height"":174}","{""name"":""insu""}"
B15D0590.JPG,987743,"{}",3,2,"{""name"":""rect"",""x"":919,""y"":1099,""width"":96,""height"":174}","{""name"":""insu""}"
B15D0630.JPG,1250656,"{}",0,0,"{}","{}"
B15D0636.JPG,1463852,"{}",7,0,"{""name"":""rect"",""x"":1016,""y"":236,""width"":54,""height"":61}","{""name"":""insu""}"
B15D0636.JPG,1463852,"{}",7,1,"{""name"":""rect"",""x"":1062,""y"":304,""width"":127,""height"":75}","{""name"":""insu""}"
B15D0636.JPG,1463852,"{}",7,2,"{""name"":""rect"",""x"":1164,""y"":73,""width"":80,""height"":70}","{""name"":""insu""}"
B15D0636.JPG,1463852,"{}",7,3,"{""name"":""rect"",""x"":1196,""y"":274,""width"":119,""height"":73}","{""name"":""insu""}"
B15D0636.JPG,1463852,"{}",7,4,"{""name"":""rect"",""x"":1293,""y"":225,""width"":118,""height"":83}","{""name"":""insu""}"
B15D0636.JPG,1463852,"{}",7,5,"{""name"":""rect"",""x"":1347,""y"":5,""width"":89,""height"":64}","{""name"":""insu""}"
B15D0636.JPG,1463852,"{}",7,6,"{""name"":""rect"",""x"":874,""y"":35,""width"":96,""height"":68}","{""name"":""insu""}"
B15D0672.JPG,1219053,"{}",5,0,"{""name"":""rect"",""x"":1013,""y"":503,""width"":131,""height"":76}","{""name"":""insu""}"
B15D0672.JPG,1219053,"{}",5,1,"{""name"":""rect"",""x"":1088,""y"":226,""width"":132,""height"":84}","{""name"":""insu""}"
B15D0672.JPG,1219053,"{}",5,2,"{""name"":""rect"",""x"":1306,""y"":452,""width"":116,""height"":68}","{""name"":""insu""}"
B15D0672.JPG,1219053,"{}",5,3,"{""name"":""rect"",""x"":1390,""y"":185,""width"":119,""height"":73}","{""name"":""insu""}"
B15D0672.JPG,1219053,"{}",5,4,"{""name"":""rect"",""x"":694,""y"":473,""width"":140,""height"":76}","{""name"":""insu""}"
B15D0686.JPG,1437370,"{}",2,0,"{""name"":""rect"",""x"":1301,""y"":202,""width"":91,""height"":174}","{""name"":""insu""}"
B15D0686.JPG,1437370,"{}",2,1,"{""name"":""rect"",""x"":852,""y"":197,""width"":83,""height"":145}","{""name"":""insu""}"
B15D0692.JPG,1256835,"{}",0,0,"{}","{}"
B15D0721.JPG,1551068,"{}",2,0,"{""name"":""rect"",""x"":1292,""y"":252,""width"":88,""height"":162}","{""name"":""insu""}"
B15D0721.JPG,1551068,"{}",2,1,"{""name"":""rect"",""x"":694,""y"":139,""width"":89,""height"":158}","{""name"":""insu""}"
B15D0795.JPG,1352638,"{}",0,0,"{}","{}"
B15D0848.JPG,1555689,"{}",3,0,"{""name"":""rect"",""x"":1000,""y"":584,""width"":76,""height"":92}","{""name"":""insu""}"
B15D0848.JPG,1555689,"{}",3,1,"{""name"":""rect"",""x"":1188,""y"":839,""width"":72,""height"":97}","{""name"":""insu""}"
B15D0848.JPG,1555689,"{}",3,2,"{""name"":""rect"",""x"":920,""y"":893,""width"":70,""height"":80}","{""name"":""insu""}"
B15D0849.JPG,1490883,"{}",3,0,"{""name"":""rect"",""x"":1186,""y"":946,""width"":73,""height"":94}","{""name"":""insu""}"
B15D0849.JPG,1490883,"{}",3,1,"{""name"":""rect"",""x"":912,""y"":989,""width"":72,""height"":84}","{""name"":""insu""}"
B15D0849.JPG,1490883,"{}",3,2,"{""name"":""rect"",""x"":997,""y"":675,""width"":73,""height"":88}","{""name"":""insu""}"
B15D0855.JPG,1353231,"{}",3,0,"{""name"":""rect"",""x"":1013,""y"":84,""width"":72,""height"":88}","{""name"":""insu""}"
B15D0855.JPG,1353231,"{}",3,1,"{""name"":""rect"",""x"":1156,""y"":371,""width"":76,""height"":89}","{""name"":""insu""}"
B15D0855.JPG,1353231,"{}",3,2,"{""name"":""rect"",""x"":877,""y"":416,""width"":76,""height"":92}","{""name"":""insu""}"
B15D0861.JPG,1808456,"{}",0,0,"{}","{}"
